osm_key,osm_type,osm_id,name,latitude,longitude,office,building,operator,brand,addr_street,addr_housenumber,addr_city,source,tags_json
node/4748878186,node,4748878186,Avocodo GmbH,56.9580222,24.1161729,it,,,,Krišjāņa Valdemāra iela,33,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:door"": ""39"", ""addr:housenumber"": ""33"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Krišjāņa Valdemāra iela"", ""email"": ""office@avocodo.com"", ""name"": ""Avocodo GmbH"", ""office"": ""it"", ""ref:LV:addr"": ""101132174"", ""website"": ""https://www.avocodo.com/""}"
node/4759959923,node,4759959923,AAS Balta,56.9704953,24.1702209,insurance,,,,Raunas iela,10,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Raunas iela"", ""name"": ""AAS Balta"", ""office"": ""insurance"", ""ref:LV:addr"": ""101975046""}"
node/4766167515,node,4766167515,Havas,56.921756,23.9790603,company,,,,,,"Lidosta ""Rīga""",osm_overpass,"{""addr:city"": ""Lidosta \""Rīga\"""", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housename"": ""Lidosta \""Rīga\"" 10/1"", ""addr:postcode"": ""LV-1053"", ""addr:subdistrict"": ""Mārupes pagasts"", ""level"": ""1"", ""name"": ""Havas"", ""office"": ""company"", ""ref:LV:addr"": ""104920380""}"
node/4793722219,node,4793722219,Dānijas vēstniecība,56.9500525,24.1024016,diplomatic,,,,Pils iela,11,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Pils iela"", ""country"": ""DK"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Dānijas vēstniecība"", ""name:da"": ""Danmarks ambassade"", ""name:de"": ""Botschaft von Dänemark"", ""name:en"": ""Embassy of Denmark"", ""name:fr"": ""Ambassade du Danemark"", ""name:lv"": ""Dānijas vēstniecība"", ""office"": ""diplomatic"", ""phone"": ""+371 67226210"", ""ref:LV:addr"": ""102615872"", ""target"": ""LV"", ""website"": ""https://letland.um.dk"", ""wikidata"": ""Q105968736""}"
node/4813944113,node,4813944113,BluOr Bank,56.9501869,24.1055243,financial,,,,Jēkaba iela,2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Jēkaba iela"", ""name"": ""BluOr Bank"", ""office"": ""financial"", ""ref:LV:addr"": ""102611037""}"
node/4818068017,node,4818068017,Tele2,56.960679,24.0374795,telecommunication,,Tele2,Tele2,Slokas iela,115,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""115"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Slokas iela"", ""brand"": ""Tele2"", ""brand:wikidata"": ""Q309865"", ""brand:wikipedia"": ""en:Tele2"", ""contact:email"": ""tele2@tele2.lv"", ""contact:facebook"": ""https://www.facebook.com/tele2latvia"", ""contact:instagram"": ""https://www.instagram.com/tele2latvia/"", ""contact:linkedin"": ""https://www.linkedin.com/company/tele2latvia/"", ""contact:phone"": ""+371 29 560 600"", ""contact:twitter"": ""https://twitter.com/Tele2Latvia"", ""contact:website"": ""https://www.tele2.lv/"", ""contact:youtube"": ""https://www.youtube.com/user/Tele2Latvia"", ""name"": ""Tele2"", ""office"": ""telecommunication"", ""opening_hours"": ""Mo-Sa 10:00-20:00; Su 10:00-18:00"", ""operator"": ""Tele2"", ""ref:LV:addr"": ""101136438"", ""shop"": ""mobile_phone""}"
node/4819764843,node,4819764843,Berzins Investment LTD,56.9502292,24.1095746,financial,,,,Mazā Smilšu iela,15,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Mazā Smilšu iela"", ""check_date"": ""2025-05-05"", ""name"": ""Berzins Investment LTD"", ""office"": ""financial"", ""ref:LV:addr"": ""101947925""}"
node/4821533343,node,4821533343,Embassy of South Korea,56.9561151,24.1096349,diplomatic,,,,Jura Alunāna iela,2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Jura Alunāna iela"", ""check_date"": ""2023-06-11"", ""country"": ""KR"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Embassy of South Korea"", ""name:be"": ""Амбасада Паўднёвай Карэі"", ""name:en"": ""Embassy of the Republic of Korea"", ""name:fr"": ""Ambassade de Corée du Sud"", ""name:lv"": ""Embassy of South Korea"", ""office"": ""diplomatic"", ""official_name"": ""Embassy of the Republic of Korea"", ""ref:LV:addr"": ""102643153"", ""target"": ""LV""}"
node/4826756030,node,4826756030,Japānas vēstniecība,56.9644266,24.1219016,diplomatic,,,,Vesetas iela,7,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Vesetas iela"", ""country"": ""JP"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""level"": ""6"", ""name"": ""Japānas vēstniecība"", ""name:en"": ""Embassy of Japan"", ""name:fr"": ""Ambassade du Japon"", ""name:ja"": ""日本国大使館"", ""name:lv"": ""Japānas vēstniecība"", ""office"": ""diplomatic"", ""phone"": ""+371-6781-2001"", ""ref:LV:addr"": ""104578275"", ""target"": ""LV"", ""website"": ""https://www.lv.emb-japan.go.jp"", ""wikidata"": ""Q107216400""}"
node/4832550252,node,4832550252,,56.9515043,24.1078629,architect,,,,Torņa iela,4,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Torņa iela"", ""office"": ""architect"", ""ref:LV:addr"": ""102008341""}"
node/4840124426,node,4840124426,SIA Zavod,56.9662651,24.1515378,company,,,,Krišjāņa Barona iela,136 k-1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""136 k-1"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Krišjāņa Barona iela"", ""name"": ""SIA Zavod"", ""office"": ""company"", ""ref:LV:addr"": ""106777527""}"
node/4850771921,node,4850771921,Baltijas Baseins,56.9758301,24.1733886,company,,,,Brīvības gatve,221,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""221"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""name"": ""Baltijas Baseins"", ""office"": ""company"", ""ref:LV:addr"": ""101126820""}"
node/4864680821,node,4864680821,Damsijas,56.9757887,24.1741493,architect,,,,Brīvības gatve,223A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""223A"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""name"": ""Damsijas"", ""office"": ""architect"", ""ref:LV:addr"": ""101822550""}"
node/4864890729,node,4864890729,Filatēlistu savienība,56.9736976,24.1691868,association,,,,Brīvības gatve,234,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""234"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""check_date"": ""2025-02-19"", ""name"": ""Filatēlistu savienība"", ""office"": ""association"", ""ref:LV:addr"": ""101128295"", ""wheelchair"": ""no""}"
node/4869559063,node,4869559063,Nīderlandes karalistes vēstniecība,56.9516518,24.1058584,diplomatic,,,,Torņa iela,4,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:door"": ""1A"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Torņa iela"", ""country"": ""NL"", ""diplomatic"": ""embassy"", ""email"": ""rig@minbuza.nl"", ""embassy"": ""yes"", ""fax"": ""+37167326151"", ""name"": ""Nīderlandes karalistes vēstniecība"", ""name:de"": ""Botschaft des Königreichs der Niederlande"", ""name:en"": ""Royal Netherlands Embassy"", ""name:fr"": ""Ambassade des Pays Bas"", ""name:lv"": ""Nīderlandes karalistes vēstniecība"", ""name:nl"": ""Ambassade van het Koninkrijk der Nederlanden"", ""office"": ""diplomatic"", ""opening_hours"": ""Mo-Fr 09:30-13:00,14:00-17:00"", ""phone"": ""+37167326147"", ""ref:LV:addr"": ""102008341"", ""target"": ""LV"", ""website"": ""https://www.netherlandsworldwide.nl/countries/latvia/about-us/embassy-in-riga""}"
node/4875895256,node,4875895256,Rīgas Kurzemes rajona Pensionāru apvienība,56.9566076,24.0546271,association,,,,Dzirciema iela,24,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""24"", ""addr:postcode"": ""LV-1007"", ""addr:street"": ""Dzirciema iela"", ""name"": ""Rīgas Kurzemes rajona Pensionāru apvienība"", ""office"": ""association"", ""ref:LV:addr"": ""101827287""}"
node/4876661485,node,4876661485,Latvijas Transportlīdzekļu apdrošinātāju birojs,56.9357861,24.1602156,yes,,,,Valērijas Seiles iela,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Valērijas Seiles iela"", ""name"": ""Latvijas Transportlīdzekļu apdrošinātāju birojs"", ""office"": ""yes"", ""ref:LV:addr"": ""102614686""}"
node/4937896725,node,4937896725,Tele2,56.9414067,24.2061787,telecommunication,,,Tele2,Andreja Saharova iela,20A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""brand"": ""Tele2"", ""brand:wikidata"": ""Q309865"", ""brand:wikipedia"": ""en:Tele2"", ""check_date"": ""2024-10-28"", ""contact:email"": ""tele2@tele2.lv"", ""contact:facebook"": ""https://www.facebook.com/tele2latvia"", ""contact:instagram"": ""https://www.instagram.com/tele2latvia/"", ""contact:linkedin"": ""https://www.linkedin.com/company/tele2latvia/"", ""contact:phone"": ""+371 29 560 600"", ""contact:twitter"": ""https://twitter.com/Tele2Latvia"", ""contact:website"": ""https://www.tele2.lv/"", ""contact:youtube"": ""https://www.youtube.com/user/Tele2Latvia"", ""name"": ""Tele2"", ""office"": ""telecommunication"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""ref:LV:addr"": ""103476726"", ""shop"": ""mobile_phone""}"
node/4938393935,node,4938393935,Depo DYI,56.9331367,24.2368138,company,,,,Noliktavu iela,7,Dreiliņi,osm_overpass,"{""addr:city"": ""Dreiliņi"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Noliktavu iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""name"": ""Depo DYI"", ""office"": ""company"", ""ref:LV:addr"": ""105671714""}"
node/5013583381,node,5013583381,Global Intellectual Security,56.9732977,24.1677061,company,,,,Brīvības gatve,232,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""232"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""name"": ""Global Intellectual Security"", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""ref:LV:addr"": ""101128287""}"
node/5025110121,node,5025110121,Ārlietu Ministrija,56.9540884,24.1186396,government,,,,Elizabetes iela,57,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""57"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Elizabetes iela"", ""name"": ""Ārlietu Ministrija"", ""name:en"": ""Ministry of Foreign Affairs"", ""name:lv"": ""Ārlietu Ministrija"", ""office"": ""government"", ""opening_hours"": ""Mo 12:30-16:00; Tu,Th,Fr 09:00-12:00"", ""phone"": ""+371 80 005 905"", ""ref:LV:addr"": ""101110848"", ""website"": ""https://www.mfa.gov.lv/"", ""wheelchair"": ""limited""}"
node/5027656724,node,5027656724,God's Family Church,56.9700965,24.0990197,company,,,,Mastu iela,4,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Mastu iela"", ""name"": ""God's Family Church"", ""office"": ""company"", ""opening_hours"": ""Su 11:00-18:00"", ""phone"": ""+37126809250"", ""ref:LV:addr"": ""101944872""}"
node/5099078764,node,5099078764,Valsts Probācijas Dienests,56.9360229,24.1597366,government,,,,Valērijas Seiles iela,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Valērijas Seiles iela"", ""name"": ""Valsts Probācijas Dienests"", ""office"": ""government"", ""ref:LV:addr"": ""102614686""}"
node/5101500139,node,5101500139,RIJADA,56.9654615,24.0949396,yes,,,,Andrejostas iela,17,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Andrejostas iela"", ""name"": ""RIJADA"", ""office"": ""yes"", ""ref:LV:addr"": ""103382587""}"
node/5104030693,node,5104030693,FortyFour,56.9594143,24.1087503,yes,,,,Alberta iela,12,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Alberta iela"", ""name"": ""FortyFour"", ""office"": ""yes"", ""ref:LV:addr"": ""101813992""}"
node/5120414433,node,5120414433,Mensarius,56.9513898,24.1256663,educational_institution,,,,Blaumaņa iela,38/40,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""38/40"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Blaumaņa iela"", ""description"": ""Latvian & English language courses. Computer courses."", ""email"": ""linda@mensarius.lv"", ""level"": ""4"", ""name"": ""Mensarius"", ""office"": ""educational_institution"", ""phone"": ""+371 29 71 58 35"", ""ref:LV:addr"": ""101821733"", ""website"": ""https://mensarius.lv/""}"
node/5124461050,node,5124461050,Rīgas Šaha federācija,56.9404123,24.1208271,ngo,,,,Lastādijas iela,32,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Lastādijas iela"", ""name"": ""Rīgas Šaha federācija"", ""office"": ""ngo"", ""ref:LV:addr"": ""101943460""}"
node/5176503022,node,5176503022,BRIO EngineerinG,56.9493126,24.1369473,company,,,,Ģertrūdes iela,88,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""88"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Ģertrūdes iela"", ""check_date"": ""2025-02-15"", ""name"": ""BRIO EngineerinG"", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""ref:LV:addr"": ""101117145"", ""website"": ""http://brio.lv""}"
node/5253693151,node,5253693151,Taipei Mission in the Republic of Latvia,56.9615645,24.1004458,diplomatic,,,,Ausekļa iela,14,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:door"": ""2"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Ausekļa iela"", ""country"": ""TW"", ""diplomatic"": ""embassy"", ""email"": ""lva@mofa.gov.tw"", ""embassy"": ""yes"", ""fax"": ""+371 6783-0135"", ""name"": ""Taipei Mission in the Republic of Latvia"", ""name:en"": ""Taipei Mission in the Republic of Latvia"", ""name:ko"": ""타이베이 대표처"", ""name:lv"": ""Taipei Mission in the Republic of Latvia"", ""name:zh"": ""駐拉脫維亞臺北代表團"", ""name:zh-Hant-TW"": ""駐拉脫維亞臺北代表團"", ""office"": ""diplomatic"", ""official_name"": ""Taipei Mission in the Republic of Latvia"", ""phone"": ""+371 6732-0610"", ""ref:LV:addr"": ""101858336"", ""target"": ""LV"", ""website"": ""https://www.roc-taiwan.org/lv/""}"
node/5295128414,node,5295128414,AGA,56.9668521,24.0994927,yes,,,,Katrīnas iela,5,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Katrīnas iela"", ""name"": ""AGA"", ""office"": ""yes"", ""ref:LV:addr"": ""101912418""}"
node/5395779713,node,5395779713,Bass Trade,56.9193662,24.1715391,company,,,,Ķengaraga iela,1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Ķengaraga iela"", ""email"": ""basstrade@basstrade.lv"", ""name"": ""Bass Trade"", ""office"": ""company"", ""phone"": ""+371 7187404"", ""ref:LV:addr"": ""101834581"", ""website"": ""http://www.basstrade.lv""}"
node/5406928721,node,5406928721,Idea Port Riga,56.9379483,24.1827645,company,,,,Dārzciema iela,91,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""91"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Dārzciema iela"", ""email"": ""welcome@ipr.lv"", ""name"": ""Idea Port Riga"", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""phone"": ""+37167567032"", ""ref:LV:addr"": ""101873332"", ""website"": ""https://www.ideaportriga.com/""}"
node/5434831831,node,5434831831,Progresīvie,56.9493042,24.1292325,political_party,,,,Ernesta Birznieka-Upīša iela,20,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Ernesta Birznieka-Upīša iela"", ""check_date"": ""2024-03-27"", ""name"": ""Progresīvie"", ""name:en"": ""Progressives"", ""name:lv"": ""Progresīvie"", ""office"": ""political_party"", ""opening_hours"": ""Mo-Fr 10:00-18:00"", ""phone"": ""+371 29269333"", ""ref:LV:addr"": ""101886445"", ""website"": ""https://www.progresivie.lv/""}"
node/5499922267,node,5499922267,Three L Technologies,56.8893389,24.1429496,company,,,,,,Krustkalni,osm_overpass,"{""addr:city"": ""Krustkalni"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housename"": ""Piepilsētas"", ""addr:postcode"": ""LV-2111"", ""addr:subdistrict"": ""Ķekavas pagasts"", ""name"": ""Three L Technologies"", ""office"": ""company"", ""ref:LV:addr"": ""105376051""}"
node/5502182367,node,5502182367,Ungārijas vēstniecība Latvijā,56.9575598,24.1212006,diplomatic,,,,Baznīcas iela,20/22,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20/22"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""country"": ""HU"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Ungārijas vēstniecība Latvijā"", ""name:en"": ""Embassy of Hungary Riga"", ""name:fr"": ""Ambassade de Hongrie"", ""name:hu"": ""Magyarország Nagykövetsége Riga"", ""name:lv"": ""Ungārijas vēstniecība Latvijā"", ""name:ru"": ""Посольство Венгрии"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""103843122"", ""target"": ""LV"", ""website"": ""https://riga.mfa.gov.hu/"", ""wikidata"": ""Q63639208""}"
node/5509316579,node,5509316579,Gandrs administrācija,56.9432039,24.0699077,company,,,,Kapseļu iela,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Kapseļu iela"", ""name"": ""Gandrs administrācija"", ""office"": ""company"", ""ref:LV:addr"": ""101910631""}"
node/5509316580,node,5509316580,Gandrs IT,56.9435155,24.0698299,it,,,,Kalnciema iela,30,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Kalnciema iela"", ""name"": ""Gandrs IT"", ""office"": ""it"", ""ref:LV:addr"": ""101119591""}"
