osm_key,osm_type,osm_id,name,latitude,longitude,shop,amenity,leisure,operator,brand,tags_json
node/13514618939,node,13514618939,Sky,56.9595432,24.2393993,supermarket,,,,Sky,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Hipokrāta iela"", ""brand"": ""Sky"", ""brand:wikidata"": ""Q1129779"", ""brand:wikipedia"": ""de:Coop eG"", ""email"": ""sky@sky.lv"", ""name"": ""Sky"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:cards"": ""yes"", ""payment:cash"": ""yes"", ""phone"": ""+37167806633"", ""ref:LV:addr"": ""106644321"", ""shop"": ""supermarket"", ""website"": ""https://www.sky.lv/""}"
node/13526303153,node,13526303153,PROMO Cash&Carry,56.8937904,24.0779277,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3B"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Tīraines iela"", ""name"": ""PROMO Cash&Carry"", ""opening_hours"": ""Mo-Sa 08:00-21:00; Su 09:00-19:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 24337780"", ""ref:LV:addr"": ""104534827"", ""shop"": ""supermarket"", ""website"": ""https://epromo.lv""}"
node/13542056730,node,13542056730,Rimi Mini,56.9602852,24.1138736,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Antonijas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""name"": ""Rimi Mini"", ""ref:LV:addr"": ""101124343"", ""shop"": ""supermarket""}"
node/13760527974,node,13760527974,top!,56.9659462,24.0518748,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1055"", ""addr:street"": ""Vaidelotes iela"", ""name"": ""top!"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""phone"": ""+371 28316580"", ""ref:LV:addr"": ""101833313"", ""shop"": ""supermarket"", ""website"": ""https://etop.lv/"", ""wheelchair"": ""yes""}"
way/25867450,way,25867450,Spice,56.9293474,24.0356984,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Lielirbes iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""email"": ""info@spice.lv"", ""name"": ""Spice"", ""opening_hours"": ""10:00-21:00"", ""phone"": ""+37167807281"", ""ref:LV:addr"": ""103411661"", ""shop"": ""mall"", ""website"": ""https://www.spice.lv/"", ""wikidata"": ""Q61121404"", ""wikipedia"": ""lv:Tirdzniecības komplekss \""Spice\""""}"
way/33336064,way,33336064,,56.9082274,24.0816426,mall,,,Starlex Real Estate,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""113"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Vienības gatve"", ""building"": ""retail"", ""building:levels"": ""2"", ""noname"": ""yes"", ""operator"": ""Starlex Real Estate"", ""ref:LV:addr"": ""104534923"", ""roof:shape"": ""flat"", ""shop"": ""mall"", ""wheelchair"": ""yes""}"
way/34177168,way,34177168,Sky and more,56.9868414,24.1321313,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""19A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Duntes iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""name"": ""Sky and more"", ""ref:LV:addr"": ""105282136"", ""shop"": ""mall""}"
way/35937477,way,35937477,Spice Life,56.9313242,24.0396156,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Jaunmoku iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""email"": ""infohome@spice.lv"", ""name"": ""Spice Life"", ""opening_hours"": ""Mo-Sa 10:00-21:00; Su 10:00-20:00"", ""phone"": ""+371 67-798-177"", ""ref:LV:addr"": ""101903144"", ""shop"": ""mall"", ""website"": ""https://www.spice.lv/"", ""wikidata"": ""Q61121404"", ""wikipedia"": ""lv:Tirdzniecības komplekss \""Spice\""""}"
way/37953112,way,37953112,Domina Shopping,56.9664408,24.1628056,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Ieriķu iela"", ""building"": ""retail"", ""building:levels"": ""6"", ""internet_access"": ""wlan"", ""name"": ""Domina Shopping"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""ref:LV:addr"": ""101834790"", ""shop"": ""mall"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012"", ""website"": ""https://www.domina-shopping.lv/"", ""wikidata"": ""Q21974465"", ""wikipedia"": ""lv:Domina Shopping""}"
way/37953408,way,37953408,Teika Plaza,56.9743227,24.162298,mall,,,SIA “EF Mall”,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""201"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2025-09-17"", ""check_date:opening_hours"": ""2025-01-21"", ""internet_access"": ""yes"", ""name"": ""Teika Plaza"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA “EF Mall”"", ""phone"": ""+37120630760"", ""ref:LV:addr"": ""101126724"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""mall"", ""toilets"": ""yes"", ""website"": ""https://www.teikaplaza.lv/""}"
way/42920071,way,42920071,Venta,56.9489498,23.9999199,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""34"", ""addr:postcode"": ""LV-1029"", ""addr:street"": ""Zolitūdes iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Venta"", ""ref:LV:addr"": ""101130564"", ""shop"": ""mall""}"
way/44042213,way,44042213,Rimi Hyper,57.0255044,24.1396425,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1034"", ""addr:street"": ""Mīlgrāvja iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2024-06-22"", ""name"": ""Rimi Hyper"", ""old_addr:housenumber"": ""6"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 20 043 651"", ""ref:LV:addr"": ""103411700"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
way/45068118,way,45068118,Galerija Centrs,56.9479181,24.112391,mall,,,Galerija Centrs,,"{""building"": ""retail"", ""building:levels"": ""5"", ""check_date"": ""2022-06-25"", ""name"": ""Galerija Centrs"", ""name:lv"": ""Galerija Centrs"", ""name:ru"": ""Галерея Центр"", ""opening_hours"": ""10:00-21:00"", ""operator"": ""Galerija Centrs"", ""shop"": ""mall"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012"", ""website"": ""https://www.galerijacentrs.lv/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q20575059"", ""wikipedia"": ""lv:Galerija Centrs""}"
way/57055729,way,57055729,ZOOM,56.8980036,24.204523,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""400"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""building"": ""yes"", ""check_date"": ""2024-02-18"", ""name"": ""ZOOM"", ""old_addr:street"": ""Maskavas iela"", ""opening_hours"": ""PH,Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""105181344"", ""shop"": ""mall"", ""website"": ""http://www.zoomcentrs.lv""}"
way/66757831,way,66757831,Apelsīns,57.0713905,24.3200598,mall,,,,,"{""addr:city"": ""Ādaži"", ""addr:country"": ""LV"", ""addr:district"": ""Ādažu novads"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-2164"", ""addr:street"": ""Rīgas gatve"", ""building"": ""yes"", ""check_date"": ""2026-02-21"", ""name"": ""Apelsīns"", ""ref:LV:addr"": ""101298705"", ""shop"": ""mall""}"
way/71143223,way,71143223,Ixo centrs,56.9433889,24.0183608,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1029"", ""addr:street"": ""Anniņmuižas iela"", ""building"": ""retail"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Ixo centrs"", ""old_addr:street"": ""Anniņmuižas bulvāris"", ""ref:LV:addr"": ""105095113"", ""shop"": ""mall""}"
way/87201377,way,87201377,Dole,56.9057606,24.1914003,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""357"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""building"": ""retail"", ""building:levels"": ""3"", ""internet_access"": ""wlan"", ""name"": ""Dole"", ""old_addr:street"": ""Maskavas iela"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""101943686"", ""shop"": ""mall"", ""website"": ""https://www.dole.lv/lv""}"
way/87607890,way,87607890,,56.9594,24.2392526,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Hipokrāta iela"", ""building"": ""yes"", ""ref:LV:addr"": ""106644321"", ""shop"": ""mall""}"
way/87647932,way,87647932,Tallinn,56.9895851,24.238564,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""409"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""building"": ""yes"", ""check_date"": ""2026-04-13"", ""name"": ""Tallinn"", ""ref:LV:addr"": ""101127806"", ""shop"": ""mall""}"
way/87647953,way,87647953,Juglas centrs,56.9894441,24.2451101,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Juglas krastmala"", ""building"": ""retail"", ""building:levels"": ""3"", ""check_date"": ""2026-04-09"", ""name"": ""Juglas centrs"", ""old_addr:housenumber"": ""434B"", ""old_addr:street"": ""Brīvības gatve"", ""ref:LV:addr"": ""103060757"", ""shop"": ""mall""}"
way/88326549,way,88326549,Beta,56.9663564,24.1822198,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""41B"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Ieriķu iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2026-03-27"", ""name"": ""Beta"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""103409423"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/88342960,way,88342960,Bolero,56.9310828,24.0372658,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Lielirbes iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""name"": ""Bolero"", ""ref:LV:addr"": ""102967083"", ""shop"": ""mall"", ""website"": ""https://www.bowlero.lv/tirdzniecibas-centrs/""}"
way/89959383,way,89959383,Mūkusala,56.9226277,24.1068698,mall,,,"SIA ""Tirdzniecības centrs Mūkusala""",,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""73"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Mūkusala"", ""official_name"": ""Tirdzniecības centrs \""Mūkusala\"""", ""operator"": ""SIA \""Tirdzniecības centrs Mūkusala\"""", ""ref:LV:addr"": ""101955434"", ""shop"": ""mall""}"
way/90036989,way,90036989,Maxima X,56.9885888,24.2378314,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""428A"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""yes"", ""building:levels"": ""1"", ""check_date"": ""2026-04-13"", ""check_date:opening_hours"": ""2021-08-16"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""payment:cash:machine"": ""self-service"", ""ref:LV:addr"": ""101822735"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
way/90456664,way,90456664,,56.9028188,24.0949352,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Dižozolu iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""old_addr:housenumber"": ""56"", ""old_addr:street"": ""Valdeķu iela"", ""ref:LV:addr"": ""102014675"", ""roof:shape"": ""flat"", ""shop"": ""mall""}"
way/91241449,way,91241449,Green,56.9450923,24.1732076,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""53"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Nīcgales iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Green"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""101121916"", ""shop"": ""mall""}"
way/93227796,way,93227796,Gaiļezers,56.9680501,24.2369196,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Gaiļezera iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2025-12-28"", ""height"": ""15"", ""name"": ""Gaiļezers"", ""ref:LV:addr"": ""101888545"", ""roof:shape"": ""flat"", ""shop"": ""mall""}"
way/93227818,way,93227818,Beta,56.967214,24.2397061,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Hipokrāta iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-12-28"", ""height"": ""10"", ""name"": ""Beta"", ""opening_hours"": ""Mo-Fr 08:00-20:00; Sa,Su 09:00-20:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""103592137"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/93238970,way,93238970,Mego,56.9606516,24.2346899,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""98"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Biķernieku iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""yes"", ""check_date"": ""2025-12-28"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""101865575"", ""shop"": ""supermarket"", ""website"": ""https://www.mego.lv""}"
way/94131527,way,94131527,Barona centrs,56.9540859,24.1276789,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Krišjāņa Barona iela"", ""building"": ""commercial"", ""building:levels"": ""3"", ""check_date"": ""2026-02-22"", ""check_date:opening_hours"": ""2026-02-22"", ""name"": ""Barona centrs"", ""opening_hours:signed"": ""no"", ""ref:LV:addr"": ""101916650"", ""shop"": ""mall"", ""toilets"": ""yes"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""yes""}"
way/97940153,way,97940153,Maxima X,57.0439528,24.1737659,supermarket,,,,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""174"", ""addr:postcode"": ""LV-1023"", ""addr:street"": ""Jaunciema gatve"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""101139226"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
way/103914527,way,103914527,,57.0366194,24.0905741,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""42"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Baltāsbaznīcas iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""ref:LV:addr"": ""101818936"", ""shop"": ""mall""}"
way/111604973,way,111604973,Maxima X,56.9983406,24.1230458,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Sarkandaugavas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""yes"", ""building:levels"": ""1"", ""check_date"": ""2025-05-25"", ""name"": ""Maxima X"", ""old_addr:housenumber"": ""5"", ""old_addr:street"": ""Allažu iela"", ""opening_hours"": ""08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101985506"", ""shop"": ""supermarket""}"
way/116521354,way,116521354,Mego,57.0399923,24.0286885,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5B"", ""addr:postcode"": ""LV-1016"", ""addr:street"": ""Parādes iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""yes"", ""building:levels"": ""2"", ""check_date"": ""2022-11-01"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Mego"", ""opening_hours"": ""08:00-22:00"", ""ref:LV:addr"": ""103877861"", ""shop"": ""supermarket"", ""wheelchair"": ""limited""}"
way/116674728,way,116674728,Mego,57.0213849,24.1357516,supermarket,,,Mego,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1034"", ""addr:street"": ""Mīlgrāvja iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""retail"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Mego"", ""ref:LV:addr"": ""103479772"", ""shop"": ""supermarket""}"
way/116769962,way,116769962,Maxima X,57.0273068,24.1030182,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Meldru iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""yes"", ""building:levels"": ""1"", ""check_date"": ""2023-01-30"", ""name"": ""Maxima X"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""103416541"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
way/117031643,way,117031643,Maxima X,56.9241704,24.0558937,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""76A"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Liepājas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""yes"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Fr 08:00-22:00; Sa,Su 09:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101930122"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
way/118136513,way,118136513,Maxima X,56.9358022,24.2105704,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Jāņa Grestes iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2024-07-27"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""106359906"", ""shop"": ""supermarket""}"
way/120551329,way,120551329,Beta,56.9423942,24.1829055,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""53"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Dārzciema iela"", ""building"": ""retail"", ""name"": ""Beta"", ""ref:LV:addr"": ""103843163"", ""shop"": ""supermarket""}"
way/132767795,way,132767795,Beta,56.9146242,24.1838779,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17A"", ""addr:postcode"": ""LV-1057"", ""addr:street"": ""Rušonu iela"", ""building"": ""retail"", ""name"": ""Beta"", ""opening_hours"": ""08:00-21:00"", ""payment:cash"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""103200056"", ""shop"": ""supermarket""}"
way/135234467,way,135234467,Arcada,56.9362862,24.0705952,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""61"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""building"": ""commercial"", ""check_date"": ""2024-10-26"", ""name"": ""Arcada"", ""opening_hours"": ""Mo-Sa 09:00-20:00; Su 09:00-18:00"", ""ref:LV:addr"": ""101957374"", ""shop"": ""mall""}"
way/145485536,way,145485536,Mego,56.9211659,24.1761536,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""273 k-6"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""retail"", ""name"": ""Mego"", ""old_addr:street"": ""Maskavas iela"", ""opening_hours"": ""Mo-Sa 08:00-22:00; Su 08:00-21:00"", ""ref:LV:addr"": ""101942965"", ""shop"": ""supermarket""}"
way/145486086,way,145486086,Maska,56.9202712,24.1725732,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""267"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2025-02-10"", ""name"": ""Maska"", ""name:en"": ""Maska"", ""name:lv"": ""Maska"", ""name:ru"": ""Маска"", ""old_addr:street"": ""Maskavas iela"", ""ref:LV:addr"": ""101942764"", ""shop"": ""mall""}"
way/150420661,way,150420661,Alojas kvartāls,56.9660358,24.1310345,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""62A"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Krišjāņa Valdemāra iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2026-01-02"", ""name"": ""Alojas kvartāls"", ""ref:LV:addr"": ""105736978"", ""shop"": ""mall""}"
way/151203170,way,151203170,Maks,56.9252738,24.1674633,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""220B"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Latgales iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""name"": ""Maks"", ""old_addr:street"": ""Maskavas iela"", ""ref:LV:addr"": ""101941746"", ""shop"": ""mall""}"
way/151335457,way,151335457,Mevi,56.903401,24.1033374,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Līvciema iela"", ""building"": ""retail"", ""name"": ""Mevi"", ""old_addr:street"": ""Jāņa Čakstes gatve"", ""ref:LV:addr"": ""104960430"", ""shop"": ""mall""}"
way/152306757,way,152306757,Ozols,56.928106,24.1802329,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Mazā Rencēnu iela"", ""name"": ""Ozols"", ""official_name"": ""Iepirkšanās centrs \""Ozols\"""", ""ref:LV:addr"": ""101976650"", ""shop"": ""mall"", ""website"": ""http://ozols-centrs.lv/"", ""wikidata"": ""Q98104161"", ""wikipedia"": ""lv:Iepirkšanās centrs \""Ozols\""""}"
way/152452179,way,152452179,Abava,56.9436745,24.1148286,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Centrāltirgus iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""name"": ""Abava"", ""opening_hours"": ""Mo-Fr 07:30-18:00; Sa 07:30-17:00"", ""ref:LV:addr"": ""103357098"", ""shop"": ""mall""}"
way/159145830,way,159145830,Rimi Mini,56.9144893,24.1204354,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""120A"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Bauskas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""building"": ""retail"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""105282103"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/"", ""wheelchair"": ""yes""}"
way/159548916,way,159548916,Bērnu pasaule,56.9571411,24.1342556,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Matīsa iela"", ""building"": ""retail"", ""building:levels"": ""3"", ""building:material"": ""glass"", ""name"": ""Bērnu pasaule"", ""ref:LV:addr"": ""101112072"", ""ref:cadastre"": ""01000330058001"", ""roof:shape"": ""flat"", ""shop"": ""mall"", ""source"": ""VZD open data""}"
